domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
tomato,query_action_pomcp,1,steps_success_only,Steps (successful episodes),200,118,0,0,1,2221.0,18.822033898305083,3.41347594837332,18.507797966617193,19.136269829992973,0.31423593168788955,0.31423593168788955,mean +/- 1 SE,01_processed/episodes.csv
tomato,query_action_pomcp,1,reward,Cumulative reward,200,200,0,0,0,3946.0,19.73,11.747216071356467,18.899346385588025,20.560653614411976,0.8306536144119754,0.8306536144119754,mean +/- 1 SE,01_processed/episodes.csv
tomato,knowno,2,success,Task success (%),200,200,0,0,0,110.0,55.00000000000001,0.49874213637205833,48.0756151384757,61.73593159775166,6.9243848615243095,6.735931597751652,95% Wilson CI,01_processed/episodes.csv
tomato,knowno,2,questions,Questions per episode,200,200,0,0,0,342.0,1.71,1.1189999124307832,1.630874757377304,1.789125242622696,0.07912524262269605,0.07912524262269605,mean +/- 1 SE,01_processed/episodes.csv
tomato,knowno,2,steps,Physical/planning steps,200,200,0,0,0,2265.0,11.325,3.767004995107629,11.058632522319579,11.59136747768042,0.26636747768042035,0.26636747768042035,mean +/- 1 SE,01_processed/episodes.csv
tomato,knowno,2,seconds,Logged episode time (s),200,200,0,0,0,3641.114653708879,18.205573268544395,5.822862038627446,17.793834745201675,18.617311791887115,0.41173852334272,0.41173852334272,mean +/- 1 SE,01_processed/episodes.csv
tomato,knowno,2,questions_success_only,Questions (successful episodes),200,110,0,0,1,239.0,2.172727272727273,0.9848307348542665,2.078827346484994,2.2666271989695517,0.09389992624227883,0.09389992624227883,mean +/- 1 SE,01_processed/episodes.csv
tomato,knowno,2,steps_success_only,Steps (successful episodes),200,110,0,0,1,1519.0,13.809090909090909,0.9433052814677958,13.719150279479177,13.89903153870264,0.08994062961173199,0.08994062961173199,mean +/- 1 SE,01_processed/episodes.csv
tomato,knowno,2,reward,Cumulative reward,200,0,0,200,0,,,,,,,,mean +/- 1 SE,01_processed/episodes.csv
tomato,introplan,3,success,Task success (%),200,200,0,0,0,128.0,64.0,0.4812045188324021,57.141528166003084,70.33080269543346,6.858471833996916,6.330802695433462,95% Wilson CI,01_processed/episodes.csv
tomato,introplan,3,questions,Questions per episode,200,200,0,0,0,707.0,3.535,1.546198125472955,3.425667282042015,3.6443327179579854,0.10933271795798527,0.10933271795798527,mean +/- 1 SE,01_processed/episodes.csv
tomato,introplan,3,steps,Physical/planning steps,200,200,0,0,0,2388.0,11.94,3.730412832314607,11.676219978964502,12.203780021035497,0.26378002103549747,0.26378002103549747,mean +/- 1 SE,01_processed/episodes.csv
tomato,introplan,3,seconds,Logged episode time (s),200,200,0,0,0,10868.359236466233,54.341796182331166,17.529073139187865,53.1023035338677,55.581288830794634,1.239492648463468,1.239492648463468,mean +/- 1 SE,01_processed/episodes.csv
tomato,introplan,3,questions_success_only,Questions (successful episodes),200,128,0,0,1,508.0,3.96875,1.3453770364023387,3.8498343467884055,4.0876656532115945,0.11891565321159447,0.11891565321159447,mean +/- 1 SE,01_processed/episodes.csv
tomato,introplan,3,steps_success_only,Steps (successful episodes),200,128,0,0,1,1802.0,14.078125,1.2141513026912139,13.970808172560071,14.185441827439929,0.10731682743992899,0.10731682743992899,mean +/- 1 SE,01_processed/episodes.csv
tomato,introplan,3,reward,Cumulative reward,200,0,0,200,0,,,,,,,,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,success,Task success (%),200,200,0,0,0,200.0,100.0,0.0,98.11546736227335,100,1.8845326377266503,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,ours,0,questions,Questions per episode,200,200,0,0,0,1566.0,7.83,2.16205281198426,7.677119779536248,7.982880220463752,0.15288022046375183,0.15288022046375183,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,steps,Physical/planning steps,200,200,0,0,0,2069.0,10.345,0.8773962164284816,10.2829587185576,10.407041281442401,0.06204128144240073,0.06204128144240073,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,seconds,Logged episode time (s),200,200,0,0,0,161.27710000000002,0.8063855,0.07317348656055099,0.8012113531449971,0.8115596468550028,0.005174146855002837,0.005174146855002837,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,questions_success_only,Questions (successful episodes),200,200,0,0,1,1566.0,7.83,2.16205281198426,7.677119779536248,7.982880220463752,0.15288022046375183,0.15288022046375183,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,steps_success_only,Steps (successful episodes),200,200,0,0,1,2069.0,10.345,0.8773962164284816,10.2829587185576,10.407041281442401,0.06204128144240073,0.06204128144240073,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,reward,Cumulative reward,200,200,0,0,0,4835.0,24.175,7.810209463215214,23.622734792607318,24.727265207392684,0.5522652073926828,0.5522652073926828,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,success,Task success (%),200,200,0,0,0,100.0,50.0,0.5012547071170855,43.13608596038919,56.86391403961082,6.863914039610812,6.863914039610819,95% Wilson CI,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,questions,Questions per episode,200,200,0,0,0,231.0,1.155,3.164021199479196,0.9312699154030267,1.3787300845969734,0.2237300845969733,0.2237300845969734,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,steps,Physical/planning steps,200,200,0,0,0,1985.0,9.925,5.519210397972289,9.53473289007985,10.315267109920152,0.3902671099201509,0.3902671099201509,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,seconds,Logged episode time (s),200,200,0,0,0,271.36609999999996,1.3568305,0.3765082743086323,1.3302073446063523,1.3834536553936478,0.02662315539364779,0.02662315539364779,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,questions_success_only,Questions (successful episodes),200,100,0,0,1,114.0,1.14,1.1460956999899063,1.0253904300010093,1.2546095699989905,0.11460956999899063,0.11460956999899063,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,steps_success_only,Steps (successful episodes),200,100,0,0,1,1213.0,12.13,2.1726258376220766,11.912737416237793,12.347262583762209,0.2172625837622082,0.2172625837622082,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,query_action_pomcp,1,reward,Cumulative reward,200,200,0,0,0,3224.0,16.12,13.119688683645618,15.192297916473779,17.047702083526225,0.9277020835262224,0.9277020835262242,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,knowno,2,success,Task success (%),200,200,0,0,0,114.0,56.99999999999999,0.4963181019179708,50.07048776415268,63.66567766656557,6.929512235847312,6.665677666565578,95% Wilson CI,01_processed/episodes.csv
wastesorting,knowno,2,questions,Questions per episode,200,200,0,0,0,615.0,3.075,1.5689752761230584,2.964056694273935,3.1859433057260653,0.11094330572606514,0.11094330572606514,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,knowno,2,steps,Physical/planning steps,200,200,0,0,0,1795.0,8.975,3.0678057566938652,8.758073374607864,9.191926625392135,0.21692662539213536,0.21692662539213536,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,knowno,2,seconds,Logged episode time (s),200,200,0,0,0,2613.6747867628,13.068373933814,4.60012816045398,12.743095752155579,13.39365211547242,0.3252781816584207,0.3252781816584207,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,knowno,2,questions_success_only,Questions (successful episodes),200,114,0,0,1,412.0,3.6140350877192984,1.5769847555103185,3.4663369330101395,3.7617332424284573,0.14769815470915892,0.14769815470915892,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,knowno,2,steps_success_only,Steps (successful episodes),200,114,0,0,1,1237.0,10.850877192982455,1.2776669566211722,10.73121271863264,10.97054166733227,0.11966447434981475,0.11966447434981475,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,knowno,2,reward,Cumulative reward,200,0,0,200,0,,,,,,,,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,introplan,3,success,Task success (%),200,200,0,0,0,91.0,45.5,0.49922049790412065,38.7482193098835,52.4213886275119,6.751780690116497,6.921388627511902,95% Wilson CI,01_processed/episodes.csv
wastesorting,introplan,3,questions,Questions per episode,200,200,0,0,0,698.0,3.49,1.6071135835253707,3.37635990869522,3.6036400913047806,0.11364009130478037,0.11364009130478037,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,introplan,3,steps,Physical/planning steps,200,200,0,0,0,1609.0,8.045,3.5716605093387375,7.792445463375038,8.297554536624961,0.2525545366249622,0.2525545366249613,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,introplan,3,seconds,Logged episode time (s),200,200,0,0,0,5631.308154064231,28.156540770321154,11.595560439864952,27.336610828452457,28.97647071218985,0.8199299418686969,0.8199299418686969,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,introplan,3,questions_success_only,Questions (successful episodes),200,91,0,0,1,412.0,4.527472527472527,1.0988949938780355,4.412277031549331,4.642668023395724,0.11519549592319667,0.11519549592319667,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,introplan,3,steps_success_only,Steps (successful episodes),200,91,0,0,1,978.0,10.747252747252746,1.2435916317345284,10.616888922190588,10.877616572314905,0.13036382506215816,0.13036382506215816,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,introplan,3,reward,Cumulative reward,200,0,0,200,0,,,,,,,,mean +/- 1 SE,01_processed/episodes.csv
